# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 51 Group  0 Pid 127334 on  nid006012 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 52 Group  0 Pid 127333 on  nid006012 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 53 Group  0 Pid 127332 on  nid006012 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 54 Group  0 Pid 127337 on  nid006012 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 55 Group  0 Pid 127341 on  nid006012 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 56 Group  0 Pid   8925 on  nid006013 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 57 Group  0 Pid   8927 on  nid006013 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 58 Group  0 Pid   8926 on  nid006013 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 59 Group  0 Pid   8936 on  nid006013 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 60 Group  0 Pid   8928 on  nid006013 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 61 Group  0 Pid   8929 on  nid006013 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 62 Group  0 Pid   8931 on  nid006013 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 63 Group  0 Pid   8939 on  nid006013 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 64 Group  0 Pid  89213 on  nid006043 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 65 Group  0 Pid  89212 on  nid006043 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 66 Group  0 Pid  89224 on  nid006043 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 67 Group  0 Pid  89214 on  nid006043 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 68 Group  0 Pid  89216 on  nid006043 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 69 Group  0 Pid  89220 on  nid006043 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 70 Group  0 Pid  89215 on  nid006043 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 71 Group  0 Pid  89226 on  nid006043 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 72 Group  0 Pid  81245 on  nid006044 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 73 Group  0 Pid  81246 on  nid006044 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 74 Group  0 Pid  81248 on  nid006044 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 75 Group  0 Pid  81247 on  nid006044 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 76 Group  0 Pid  81249 on  nid006044 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 77 Group  0 Pid  81250 on  nid006044 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 78 Group  0 Pid  81256 on  nid006044 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 79 Group  0 Pid  81258 on  nid006044 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 80 Group  0 Pid  68150 on  nid006045 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 81 Group  0 Pid  68152 on  nid006045 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 82 Group  0 Pid  68151 on  nid006045 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 83 Group  0 Pid  68153 on  nid006045 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 84 Group  0 Pid  68154 on  nid006045 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 85 Group  0 Pid  68155 on  nid006045 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 86 Group  0 Pid  68158 on  nid006045 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 87 Group  0 Pid  68162 on  nid006045 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 88 Group  0 Pid  85427 on  nid006113 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 89 Group  0 Pid  85428 on  nid006113 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 90 Group  0 Pid  85429 on  nid006113 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 91 Group  0 Pid  85431 on  nid006113 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 92 Group  0 Pid  85430 on  nid006113 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 93 Group  0 Pid  85435 on  nid006113 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 94 Group  0 Pid  85432 on  nid006113 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 95 Group  0 Pid  85438 on  nid006113 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 96 Group  0 Pid  93682 on  nid006114 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 97 Group  0 Pid  93683 on  nid006114 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 98 Group  0 Pid  93686 on  nid006114 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 99 Group  0 Pid  93687 on  nid006114 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 100 Group  0 Pid  93684 on  nid006114 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 101 Group  0 Pid  93685 on  nid006114 device  0 [0000:de:00] AMD Instinct MI250X
