# Collective test starting: all_gather_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 128 Group  0 Pid  64594 on  nid006076 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 129 Group  0 Pid  64595 on  nid006076 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 130 Group  0 Pid  64596 on  nid006076 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 131 Group  0 Pid  64597 on  nid006076 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 132 Group  0 Pid  64599 on  nid006076 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 133 Group  0 Pid  64603 on  nid006076 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 134 Group  0 Pid  64598 on  nid006076 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 135 Group  0 Pid  64606 on  nid006076 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 136 Group  0 Pid  40619 on  nid006078 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 137 Group  0 Pid  40623 on  nid006078 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 138 Group  0 Pid  40620 on  nid006078 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 139 Group  0 Pid  40621 on  nid006078 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 140 Group  0 Pid  40622 on  nid006078 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 141 Group  0 Pid  40624 on  nid006078 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 142 Group  0 Pid  40627 on  nid006078 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 143 Group  0 Pid  40631 on  nid006078 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 144 Group  0 Pid  32870 on  nid006098 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 145 Group  0 Pid  32871 on  nid006098 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 146 Group  0 Pid  32874 on  nid006098 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 147 Group  0 Pid  32872 on  nid006098 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 148 Group  0 Pid  32873 on  nid006098 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 149 Group  0 Pid  32878 on  nid006098 device  0 [0000:de:00] AMD Instinct MI250X
